Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Producción
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL LA MADRID";6;322;60000
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL LA MADRID";6;322;87500
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;2304
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;1530
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;1560
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;1700
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;1632
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;220
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;60
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;275
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL LAS HERAS";6;329;636
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL PAZ";6;343;3200
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL PAZ";6;343;2508
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL PAZ";6;343;2678
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL PAZ";6;343;1500
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL PAZ";6;343;1440
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL PAZ";6;343;1320
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL PAZ";6;343;900
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL PAZ";6;343;1860
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL PAZ";6;343;1792
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL PINTO";6;351;0
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL PINTO";6;351;6865
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL PINTO";6;351;9030
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL PINTO";6;351;7333
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL PINTO";6;351;3600
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL PINTO";6;351;2970
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL PINTO";6;351;4370
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL PINTO";6;351;684
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL PINTO";6;351;1845
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;15863
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;9400
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;17196
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;17261
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;15506
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;36078
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;29750
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;27950
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL PUEYRREDON";6;357;27840
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;705
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;484
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;442
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;500
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;480
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;176
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;20
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;236
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL RODRIGUEZ";6;364;672
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;23624
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;5434
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;21660
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;13524
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;5700
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;6900
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;7191
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;4017
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL VIAMONTE";6;385;10164
"Cebada total";2016/17;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;13490
"Cebada total";2017/18;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;8784
"Cebada total";2018/19;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;15840
"Cebada total";2019/20;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;12289
"Cebada total";2020/21;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;4653
"Cebada total";2021/22;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;11100
"Cebada total";2022/23;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;12807
"Cebada total";2023/24;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;2090
"Cebada total";2024/25;"BUENOS AIRES";"GENERAL VILLEGAS";6;392;6291
"Cebada total";2016/17;"BUENOS AIRES";GUAMINI;6;399;51600
"Cebada total";2017/18;"BUENOS AIRES";GUAMINI;6;399;24752
"Cebada total";2018/19;"BUENOS AIRES";GUAMINI;6;399;27104
"Cebada total";2019/20;"BUENOS AIRES";GUAMINI;6;399;30800
"Cebada total";2020/21;"BUENOS AIRES";GUAMINI;6;399;62700
"Cebada total";2021/22;"BUENOS AIRES";GUAMINI;6;399;79200
"Cebada total";2022/23;"BUENOS AIRES";GUAMINI;6;399;89100
"Cebada total";2023/24;"BUENOS AIRES";GUAMINI;6;399;84000
"Cebada total";2024/25;"BUENOS AIRES";GUAMINI;6;399;70200
"Cebada total";2016/17;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;18000
"Cebada total";2017/18;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;14400
"Cebada total";2018/19;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;56595
"Cebada total";2019/20;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;20930
"Cebada total";2020/21;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;43200
"Cebada total";2021/22;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;45684
"Cebada total";2022/23;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;69750
"Cebada total";2023/24;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;38539
"Cebada total";2024/25;"BUENOS AIRES";"HIPOLITO YRIGOYEN";6;406;50310
"Cebada total";2016/17;"BUENOS AIRES";JUNIN;6;413;16900
"Cebada total";2017/18;"BUENOS AIRES";JUNIN;6;413;11904
"Cebada total";2018/19;"BUENOS AIRES";JUNIN;6;413;17357
"Cebada total";2019/20;"BUENOS AIRES";JUNIN;6;413;14000
"Cebada total";2020/21;"BUENOS AIRES";JUNIN;6;413;12400
"Cebada total";2021/22;"BUENOS AIRES";JUNIN;6;413;6236
"Cebada total";2022/23;"BUENOS AIRES";JUNIN;6;413;3758
"Cebada total";2023/24;"BUENOS AIRES";JUNIN;6;413;9200
"Cebada total";2024/25;"BUENOS AIRES";JUNIN;6;413;7650
"Cebada total";2016/17;"BUENOS AIRES";"LA PLATA";6;441;756
"Cebada total";2017/18;"BUENOS AIRES";"LA PLATA";6;441;572
"Cebada total";2018/19;"BUENOS AIRES";"LA PLATA";6;441;520
"Cebada total";2019/20;"BUENOS AIRES";"LA PLATA";6;441;500
"Cebada total";2020/21;"BUENOS AIRES";"LA PLATA";6;441;480
"Cebada total";2016/17;"BUENOS AIRES";LAPRIDA;6;448;10944
"Cebada total";2017/18;"BUENOS AIRES";LAPRIDA;6;448;17688
"Cebada total";2018/19;"BUENOS AIRES";LAPRIDA;6;448;19104
"Cebada total";2019/20;"BUENOS AIRES";LAPRIDA;6;448;9750
"Cebada total";2020/21;"BUENOS AIRES";LAPRIDA;6;448;14104
"Cebada total";2021/22;"BUENOS AIRES";LAPRIDA;6;448;18301
"Cebada total";2022/23;"BUENOS AIRES";LAPRIDA;6;448;33777
"Cebada total";2023/24;"BUENOS AIRES";LAPRIDA;6;448;31525
"Cebada total";2024/25;"BUENOS AIRES";LAPRIDA;6;448;61267
"Cebada total";2016/17;"BUENOS AIRES";"LAS FLORES";6;455;6800
"Cebada total";2017/18;"BUENOS AIRES";"LAS FLORES";6;455;4072
"Cebada total";2018/19;"BUENOS AIRES";"LAS FLORES";6;455;5202
"Cebada total";2019/20;"BUENOS AIRES";"LAS FLORES";6;455;5204
"Cebada total";2020/21;"BUENOS AIRES";"LAS FLORES";6;455;4708
"Cebada total";2021/22;"BUENOS AIRES";"LAS FLORES";6;455;8366
"Cebada total";2022/23;"BUENOS AIRES";"LAS FLORES";6;455;7468
"Cebada total";2023/24;"BUENOS AIRES";"LAS FLORES";6;455;8790
"Cebada total";2024/25;"BUENOS AIRES";"LAS FLORES";6;455;6719
"Cebada total";2016/17;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;2748
"Cebada total";2017/18;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;5060
"Cebada total";2018/19;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;10500
"Cebada total";2019/20;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;7178
"Cebada total";2020/21;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;2555
"Cebada total";2021/22;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;2380
"Cebada total";2022/23;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;3040
"Cebada total";2023/24;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;1254
"Cebada total";2024/25;"BUENOS AIRES";"LEANDRO N. ALEM";6;462;1250
"Cebada total";2024/25;"BUENOS AIRES";LEZAMA;6;466;4640
"Cebada total";2016/17;"BUENOS AIRES";LINCOLN;6;469;27638
"Cebada total";2017/18;"BUENOS AIRES";LINCOLN;6;469;12920
"Cebada total";2018/19;"BUENOS AIRES";LINCOLN;6;469;9360
"Cebada total";2019/20;"BUENOS AIRES";LINCOLN;6;469;9604
"Cebada total";2020/21;"BUENOS AIRES";LINCOLN;6;469;4200
"Cebada total";2021/22;"BUENOS AIRES";LINCOLN;6;469;11055
"Cebada total";2022/23;"BUENOS AIRES";LINCOLN;6;469;9625
"Cebada total";2023/24;"BUENOS AIRES";LINCOLN;6;469;1710
"Cebada total";2024/25;"BUENOS AIRES";LINCOLN;6;469;5428
"Cebada total";2016/17;"BUENOS AIRES";LOBERIA;6;476;212302
"Cebada total";2017/18;"BUENOS AIRES";LOBERIA;6;476;194350
"Cebada total";2018/19;"BUENOS AIRES";LOBERIA;6;476;268996
"Cebada total";2019/20;"BUENOS AIRES";LOBERIA;6;476;251267
"Cebada total";2020/21;"BUENOS AIRES";LOBERIA;6;476;215611
"Cebada total";2021/22;"BUENOS AIRES";LOBERIA;6;476;443508
"Cebada total";2022/23;"BUENOS AIRES";LOBERIA;6;476;198837
"Cebada total";2023/24;"BUENOS AIRES";LOBERIA;6;476;367200
"Cebada total";2024/25;"BUENOS AIRES";LOBERIA;6;476;307754
"Cebada total";2016/17;"BUENOS AIRES";LOBOS;6;483;14400
"Cebada total";2017/18;"BUENOS AIRES";LOBOS;6;483;9657
"Cebada total";2018/19;"BUENOS AIRES";LOBOS;6;483;11880
"Cebada total";2019/20;"BUENOS AIRES";LOBOS;6;483;11916
"Cebada total";2020/21;"BUENOS AIRES";LOBOS;6;483;11316
"Cebada total";2021/22;"BUENOS AIRES";LOBOS;6;483;12126
"Cebada total";2022/23;"BUENOS AIRES";LOBOS;6;483;10827
"Cebada total";2023/24;"BUENOS AIRES";LOBOS;6;483;9727
"Cebada total";2024/25;"BUENOS AIRES";LOBOS;6;483;5488
"Cebada total";2016/17;"BUENOS AIRES";LUJAN;6;497;4050
"Cebada total";2017/18;"BUENOS AIRES";LUJAN;6;497;2816
"Cebada total";2018/19;"BUENOS AIRES";LUJAN;6;497;3190
"Cebada total";2019/20;"BUENOS AIRES";LUJAN;6;497;12500
"Cebada total";2020/21;"BUENOS AIRES";LUJAN;6;497;10560
"Cebada total";2021/22;"BUENOS AIRES";LUJAN;6;497;960
"Cebada total";2022/23;"BUENOS AIRES";LUJAN;6;497;400
"Cebada total";2023/24;"BUENOS AIRES";LUJAN;6;497;3540
"Cebada total";2024/25;"BUENOS AIRES";LUJAN;6;497;2850
"Cebada total";2016/17;"BUENOS AIRES";MAGDALENA;6;505;4000
"Cebada total";2017/18;"BUENOS AIRES";MAGDALENA;6;505;3124
"Cebada total";2018/19;"BUENOS AIRES";MAGDALENA;6;505;3096
"Cebada total";2019/20;"BUENOS AIRES";MAGDALENA;6;505;2500
"Cebada total";2020/21;"BUENOS AIRES";MAGDALENA;6;505;2400
"Cebada total";2021/22;"BUENOS AIRES";MAGDALENA;6;505;816
"Cebada total";2022/23;"BUENOS AIRES";MAGDALENA;6;505;400
"Cebada total";2023/24;"BUENOS AIRES";MAGDALENA;6;505;1160
"Cebada total";2024/25;"BUENOS AIRES";MAGDALENA;6;505;1050
"Cebada total";2016/17;"BUENOS AIRES";MAIPU;6;511;5082
"Cebada total";2017/18;"BUENOS AIRES";MAIPU;6;511;6300
"Cebada total";2020/21;"BUENOS AIRES";MAIPU;6;511;1430
"Cebada total";2021/22;"BUENOS AIRES";MAIPU;6;511;2805
"Cebada total";2022/23;"BUENOS AIRES";MAIPU;6;511;3500
"Cebada total";2023/24;"BUENOS AIRES";MAIPU;6;511;5040
"Cebada total";2024/25;"BUENOS AIRES";MAIPU;6;511;3360
"Cebada total";2016/17;"BUENOS AIRES";"MAR CHIQUITA";6;518;0
"Cebada total";2017/18;"BUENOS AIRES";"MAR CHIQUITA";6;518;4720
"Cebada total";2018/19;"BUENOS AIRES";"MAR CHIQUITA";6;518;4400
"Cebada total";2020/21;"BUENOS AIRES";"MAR CHIQUITA";6;518;4200
"Cebada total";2021/22;"BUENOS AIRES";"MAR CHIQUITA";6;518;7325
"Cebada total";2022/23;"BUENOS AIRES";"MAR CHIQUITA";6;518;5950
"Cebada total";2023/24;"BUENOS AIRES";"MAR CHIQUITA";6;518;11400
"Cebada total";2024/25;"BUENOS AIRES";"MAR CHIQUITA";6;518;9600
"Cebada total";2016/17;"BUENOS AIRES";"MARCOS PAZ";6;525;4400
"Cebada total";2017/18;"BUENOS AIRES";"MARCOS PAZ";6;525;3124
"Cebada total";2018/19;"BUENOS AIRES";"MARCOS PAZ";6;525;3328
"Cebada total";2019/20;"BUENOS AIRES";"MARCOS PAZ";6;525;3500
"Cebada total";2020/21;"BUENOS AIRES";"MARCOS PAZ";6;525;3360
"Cebada total";2021/22;"BUENOS AIRES";"MARCOS PAZ";6;525;720
"Cebada total";2022/23;"BUENOS AIRES";"MARCOS PAZ";6;525;120
"Cebada total";2023/24;"BUENOS AIRES";"MARCOS PAZ";6;525;2610
"Cebada total";2024/25;"BUENOS AIRES";"MARCOS PAZ";6;525;1140
"Cebada total";2016/17;"BUENOS AIRES";MERCEDES;6;532;800
"Cebada total";2017/18;"BUENOS AIRES";MERCEDES;6;532;240
"Cebada total";2018/19;"BUENOS AIRES";MERCEDES;6;532;294
"Cebada total";2020/21;"BUENOS AIRES";MERCEDES;6;532;0
"Cebada total";2021/22;"BUENOS AIRES";MERCEDES;6;532;2500
"Cebada total";2022/23;"BUENOS AIRES";MERCEDES;6;532;690
"Cebada total";2023/24;"BUENOS AIRES";MERCEDES;6;532;322
"Cebada total";2024/25;"BUENOS AIRES";MERCEDES;6;532;400
"Cebada total";2016/17;"BUENOS AIRES";MONTE;6;547;9000
"Cebada total";2017/18;"BUENOS AIRES";MONTE;6;547;6984
"Cebada total";2018/19;"BUENOS AIRES";MONTE;6;547;7781
"Cebada total";2019/20;"BUENOS AIRES";MONTE;6;547;7801
"Cebada total";2020/21;"BUENOS AIRES";MONTE;6;547;7359
"Cebada total";2021/22;"BUENOS AIRES";MONTE;6;547;7885
"Cebada total";2022/23;"BUENOS AIRES";MONTE;6;547;7037
"Cebada total";2023/24;"BUENOS AIRES";MONTE;6;547;6345
"Cebada total";2024/25;"BUENOS AIRES";MONTE;6;547;4178
"Cebada total";2016/17;"BUENOS AIRES";NAVARRO;6;574;12950
"Cebada total";2017/18;"BUENOS AIRES";NAVARRO;6;574;8788
"Cebada total";2018/19;"BUENOS AIRES";NAVARRO;6;574;10197
"Cebada total";2019/20;"BUENOS AIRES";NAVARRO;6;574;10213
"Cebada total";2020/21;"BUENOS AIRES";NAVARRO;6;574;9432
"Cebada total";2021/22;"BUENOS AIRES";NAVARRO;6;574;10109
"Cebada total";2022/23;"BUENOS AIRES";NAVARRO;6;574;9020
"Cebada total";2023/24;"BUENOS AIRES";NAVARRO;6;574;8205
"Cebada total";2024/25;"BUENOS AIRES";NAVARRO;6;574;4823
"Cebada total";2016/17;"BUENOS AIRES";NECOCHEA;6;581;300988
"Cebada total";2017/18;"BUENOS AIRES";NECOCHEA;6;581;241296
"Cebada total";2018/19;"BUENOS AIRES";NECOCHEA;6;581;268686
"Cebada total";2019/20;"BUENOS AIRES";NECOCHEA;6;581;226800
"Cebada total";2020/21;"BUENOS AIRES";NECOCHEA;6;581;263160
"Cebada total";2021/22;"BUENOS AIRES";NECOCHEA;6;581;348975
"Cebada total";2022/23;"BUENOS AIRES";NECOCHEA;6;581;307499
"Cebada total";2023/24;"BUENOS AIRES";NECOCHEA;6;581;381722
"Cebada total";2024/25;"BUENOS AIRES";NECOCHEA;6;581;271387
"Cebada total";2016/17;"BUENOS AIRES";OLAVARRIA;6;595;11039
"Cebada total";2017/18;"BUENOS AIRES";OLAVARRIA;6;595;23424
"Cebada total";2018/19;"BUENOS AIRES";OLAVARRIA;6;595;98098
"Cebada total";2019/20;"BUENOS AIRES";OLAVARRIA;6;595;102074
"Cebada total";2020/21;"BUENOS AIRES";OLAVARRIA;6;595;64800
"Cebada total";2021/22;"BUENOS AIRES";OLAVARRIA;6;595;105705
"Cebada total";2022/23;"BUENOS AIRES";OLAVARRIA;6;595;108000
"Cebada total";2023/24;"BUENOS AIRES";OLAVARRIA;6;595;111720
"Cebada total";2024/25;"BUENOS AIRES";OLAVARRIA;6;595;72540
"Cebada total";2016/17;"BUENOS AIRES";PATAGONES;6;602;5634
"Cebada total";2017/18;"BUENOS AIRES";PATAGONES;6;602;12870
"Cebada total";2018/19;"BUENOS AIRES";PATAGONES;6;602;14899
"Cebada total";2019/20;"BUENOS AIRES";PATAGONES;6;602;12353
"Cebada total";2020/21;"BUENOS AIRES";PATAGONES;6;602;16476
"Cebada total";2021/22;"BUENOS AIRES";PATAGONES;6;602;1900
"Cebada total";2022/23;"BUENOS AIRES";PATAGONES;6;602;28325
"Cebada total";2023/24;"BUENOS AIRES";PATAGONES;6;602;320
"Cebada total";2024/25;"BUENOS AIRES";PATAGONES;6;602;18720
"Cebada total";2016/17;"BUENOS AIRES";PEHUAJO;6;609;29826
"Cebada total";2017/18;"BUENOS AIRES";PEHUAJO;6;609;39900
"Cebada total";2018/19;"BUENOS AIRES";PEHUAJO;6;609;42769
"Cebada total";2019/20;"BUENOS AIRES";PEHUAJO;6;609;15960
"Cebada total";2020/21;"BUENOS AIRES";PEHUAJO;6;609;38980
"Cebada total";2021/22;"BUENOS AIRES";PEHUAJO;6;609;65224
"Cebada total";2022/23;"BUENOS AIRES";PEHUAJO;6;609;31959
"Cebada total";2023/24;"BUENOS AIRES";PEHUAJO;6;609;12848
"Cebada total";2024/25;"BUENOS AIRES";PEHUAJO;6;609;51568
"Cebada total";2016/17;"BUENOS AIRES";PELLEGRINI;6;616;12160
"Cebada total";2017/18;"BUENOS AIRES";PELLEGRINI;6;616;4806
"Cebada total";2018/19;"BUENOS AIRES";PELLEGRINI;6;616;5940
"Cebada total";2019/20;"BUENOS AIRES";PELLEGRINI;6;616;1760
"Cebada total";2020/21;"BUENOS AIRES";PELLEGRINI;6;616;2176
"Cebada total";2021/22;"BUENOS AIRES";PELLEGRINI;6;616;2640
"Cebada total";2022/23;"BUENOS AIRES";PELLEGRINI;6;616;2240
"Cebada total";2023/24;"BUENOS AIRES";PELLEGRINI;6;616;6000
"Cebada total";2024/25;"BUENOS AIRES";PELLEGRINI;6;616;2600
"Cebada total";2016/17;"BUENOS AIRES";PERGAMINO;6;623;4624
"Cebada total";2017/18;"BUENOS AIRES";PERGAMINO;6;623;1680
"Cebada total";2018/19;"BUENOS AIRES";PERGAMINO;6;623;4655
"Cebada total";2019/20;"BUENOS AIRES";PERGAMINO;6;623;3280
"Cebada total";2020/21;"BUENOS AIRES";PERGAMINO;6;623;3040
"Cebada total";2021/22;"BUENOS AIRES";PERGAMINO;6;623;5361
"Cebada total";2022/23;"BUENOS AIRES";PERGAMINO;6;623;366
"Cebada total";2023/24;"BUENOS AIRES";PERGAMINO;6;623;10810
"Cebada total";2024/25;"BUENOS AIRES";PERGAMINO;6;623;10320
"Cebada total";2020/21;"BUENOS AIRES";PILA;6;630;216
"Cebada total";2021/22;"BUENOS AIRES";PILA;6;630;1944
"Cebada total";2022/23;"BUENOS AIRES";PILA;6;630;728
"Cebada total";2023/24;"BUENOS AIRES";PILA;6;630;580
"Cebada total";2024/25;"BUENOS AIRES";PILA;6;630;800
"Cebada total";2016/17;"BUENOS AIRES";PILAR;6;638;900
"Cebada total";2017/18;"BUENOS AIRES";PILAR;6;638;616
"Cebada total";2018/19;"BUENOS AIRES";PILAR;6;638;598
"Cebada total";2019/20;"BUENOS AIRES";PILAR;6;638;550
"Cebada total";2020/21;"BUENOS AIRES";PILAR;6;638;528
"Cebada total";2022/23;"BUENOS AIRES";PILAR;6;638;200
"Cebada total";2023/24;"BUENOS AIRES";PILAR;6;638;900
"Cebada total";2024/25;"BUENOS AIRES";PILAR;6;638;855
"Cebada total";2016/17;"BUENOS AIRES";PUAN;6;651;81939
"Cebada total";2017/18;"BUENOS AIRES";PUAN;6;651;92167
"Cebada total";2018/19;"BUENOS AIRES";PUAN;6;651;169560
"Cebada total";2019/20;"BUENOS AIRES";PUAN;6;651;81900
"Cebada total";2020/21;"BUENOS AIRES";PUAN;6;651;141750
"Cebada total";2021/22;"BUENOS AIRES";PUAN;6;651;88968
"Cebada total";2022/23;"BUENOS AIRES";PUAN;6;651;178200
"Cebada total";2023/24;"BUENOS AIRES";PUAN;6;651;152500
"Cebada total";2024/25;"BUENOS AIRES";PUAN;6;651;198000
"Cebada total";2016/17;"BUENOS AIRES";"PUNTA INDIO";6;655;1600
"Cebada total";2017/18;"BUENOS AIRES";"PUNTA INDIO";6;655;1232
"Cebada total";2018/19;"BUENOS AIRES";"PUNTA INDIO";6;655;1176
"Cebada total";2019/20;"BUENOS AIRES";"PUNTA INDIO";6;655;1400
"Cebada total";2020/21;"BUENOS AIRES";"PUNTA INDIO";6;655;1344
"Cebada total";2021/22;"BUENOS AIRES";"PUNTA INDIO";6;655;440
"Cebada total";2022/23;"BUENOS AIRES";"PUNTA INDIO";6;655;200
"Cebada total";2023/24;"BUENOS AIRES";"PUNTA INDIO";6;655;550
"Cebada total";2024/25;"BUENOS AIRES";"PUNTA INDIO";6;655;600
"Cebada total";2016/17;"BUENOS AIRES";RAMALLO;6;665;2243
"Cebada total";2017/18;"BUENOS AIRES";RAMALLO;6;665;4600
"Cebada total";2018/19;"BUENOS AIRES";RAMALLO;6;665;3120
"Cebada total";2019/20;"BUENOS AIRES";RAMALLO;6;665;7956
"Cebada total";2020/21;"BUENOS AIRES";RAMALLO;6;665;5550
"Cebada total";2021/22;"BUENOS AIRES";RAMALLO;6;665;0
"Cebada total";2022/23;"BUENOS AIRES";RAMALLO;6;665;1037
"Cebada total";2023/24;"BUENOS AIRES";RAMALLO;6;665;4950
"Cebada total";2024/25;"BUENOS AIRES";RAMALLO;6;665;4620
"Cebada total";2016/17;"BUENOS AIRES";RAUCH;6;672;5082
"Cebada total";2017/18;"BUENOS AIRES";RAUCH;6;672;3465
"Cebada total";2018/19;"BUENOS AIRES";RAUCH;6;672;5160
"Cebada total";2019/20;"BUENOS AIRES";RAUCH;6;672;8400
"Cebada total";2020/21;"BUENOS AIRES";RAUCH;6;672;6384
"Cebada total";2021/22;"BUENOS AIRES";RAUCH;6;672;8640
"Cebada total";2022/23;"BUENOS AIRES";RAUCH;6;672;4000
"Cebada total";2023/24;"BUENOS AIRES";RAUCH;6;672;10400
"Cebada total";2024/25;"BUENOS AIRES";RAUCH;6;672;8610
"Cebada total";2016/17;"BUENOS AIRES";RIVADAVIA;6;679;0
"Cebada total";2017/18;"BUENOS AIRES";RIVADAVIA;6;679;18720
"Cebada total";2018/19;"BUENOS AIRES";RIVADAVIA;6;679;25868
"Cebada total";2019/20;"BUENOS AIRES";RIVADAVIA;6;679;7072
"Cebada total";2020/21;"BUENOS AIRES";RIVADAVIA;6;679;11973
"Cebada total";2021/22;"BUENOS AIRES";RIVADAVIA;6;679;15304
"Cebada total";2022/23;"BUENOS AIRES";RIVADAVIA;6;679;10527
"Cebada total";2023/24;"BUENOS AIRES";RIVADAVIA;6;679;2960
"Cebada total";2024/25;"BUENOS AIRES";RIVADAVIA;6;679;8504
"Cebada total";2016/17;"BUENOS AIRES";ROJAS;6;686;17945
"Cebada total";2017/18;"BUENOS AIRES";ROJAS;6;686;2400
"Cebada total";2018/19;"BUENOS AIRES";ROJAS;6;686;21696
"Cebada total";2019/20;"BUENOS AIRES";ROJAS;6;686;17325
"Cebada total";2020/21;"BUENOS AIRES";ROJAS;6;686;13680
"Cebada total";2021/22;"BUENOS AIRES";ROJAS;6;686;10231
"Cebada total";2022/23;"BUENOS AIRES";ROJAS;6;686;5314
"Cebada total";2023/24;"BUENOS AIRES";ROJAS;6;686;11025
"Cebada total";2024/25;"BUENOS AIRES";ROJAS;6;686;8991
"Cebada total";2016/17;"BUENOS AIRES";"ROQUE PEREZ";6;693;14400
"Cebada total";2017/18;"BUENOS AIRES";"ROQUE PEREZ";6;693;6808
"Cebada total";2018/19;"BUENOS AIRES";"ROQUE PEREZ";6;693;7524
"Cebada total";2019/20;"BUENOS AIRES";"ROQUE PEREZ";6;693;7543
"Cebada total";2020/21;"BUENOS AIRES";"ROQUE PEREZ";6;693;7548
"Cebada total";2021/22;"BUENOS AIRES";"ROQUE PEREZ";6;693;8087
"Cebada total";2022/23;"BUENOS AIRES";"ROQUE PEREZ";6;693;7217
"Cebada total";2023/24;"BUENOS AIRES";"ROQUE PEREZ";6;693;6360
"Cebada total";2024/25;"BUENOS AIRES";"ROQUE PEREZ";6;693;5877
"Cebada total";2016/17;"BUENOS AIRES";SAAVEDRA;6;700;62947
"Cebada total";2017/18;"BUENOS AIRES";SAAVEDRA;6;700;64676
"Cebada total";2018/19;"BUENOS AIRES";SAAVEDRA;6;700;78863
"Cebada total";2019/20;"BUENOS AIRES";SAAVEDRA;6;700;59110
"Cebada total";2020/21;"BUENOS AIRES";SAAVEDRA;6;700;75600
"Cebada total";2021/22;"BUENOS AIRES";SAAVEDRA;6;700;55968
"Cebada total";2022/23;"BUENOS AIRES";SAAVEDRA;6;700;114000
"Cebada total";2023/24;"BUENOS AIRES";SAAVEDRA;6;700;82500
